"area_code","power_market","load_center","transient_grid_flag","grid_no","proposed_grid_no","province","division","district","area","sub_area","area_type","year","consumer_type","name_of_area","name_of_sub_area","domestic","commercial","public_light","small_industry","public_tube_well","bulk","bulk_demand","medium_large_industry","medium_large_industry_demand","domestic_load_factor","commercial_load_factor","small_industry_load_factor","public_tube_well_load_factor","small_industry_coincidence_factor","public_tube_well_coincidence_factor"
3,1,9,0,957,0,3,8,1,6,13,2,0,3,"Sargodha","SHAH PUR",71505957,4423832,38819,1888897,13906188,70960,117.52,7774467,5861.37,30,30,30,30,0,0
3,1,9,0,976,0,3,3,2,3,5,2,0,3,"Chiniot","LALIAN",56362128,3989724,66421,1393742,31866099,0,0,12205564,6029.44,30,30,30,30,0,0
3,1,9,0,983,0,3,8,2,4,8,2,0,5,"Khushab","PAEC-C-11",0,0,0,0,0,0,0,0,0,30,30,30,30,0,0
3,1,2,0,984,0,3,3,1,2,30,2,0,3,"Faisalabad","SAMUNDRI",122496568,9715008,223933,4363721,3013497,124800,1920,18437401,12274.23,30,30,30,30,0,0
3,1,2,0,995,0,3,3,1,2,31,1,0,3,"Faisalabad","VAC",4880157,177038,38140,81414,241763,0,0,48092799,17371.32,30,30,30,30,0,0
3,1,9,0,1010,0,3,8,1,6,14,2,0,3,"Sargodha","126 S.B SARGODHA",27850230,1718039,0,1211922,80541,18411,13.95,85062509,59945.68,30,30,30,30,0,0
3,1,2,0,1012,0,3,3,1,2,32,2,0,3,"Faisalabad","SATIANA ROAD",99364697,7673445,193137,2440697,135158,0,0,42189550,19168.54,30,30,30,30,0,0
3,1,1,0,1015,0,3,8,3,5,14,2,0,5,"Mianwali","FLYING CEMENT CO",0,0,0,0,0,0,0,48553920,17680,30,30,30,30,0,0
3,1,2,0,1018,0,3,3,1,2,33,2,0,3,"Faisalabad","103/RB CHUDRIWALA",13942533,485919,0,289928,17488,0,0,120959965,39499.97,30,30,30,30,0,0
3,1,2,0,1021,0,3,3,1,2,34,2,0,3,"Faisalabad","KAMAL PUR",22714321,552709,0,316531,9273402,0,0,60178288,20042.98,30,30,30,30,0,0
3,1,9,0,1065,0,3,8,1,6,15,3,0,3,"Sargodha","BHERA INDUSTRIAL",42977978,5945811,24305,628155,340828,384600,126.3,684203,2749.99,30,30,30,30,0,0
3,1,2,0,1070,0,3,3,1,2,35,2,0,5,"Faisalabad","KHADIM STEEL MILLS",0,0,0,0,0,0,0,46979400,10040,30,30,30,30,0,0
3,1,2,0,1077,0,3,3,1,2,36,1,0,3,"Faisalabad","MILLAT ROAD",15575237,1599607,0,1623516,54644,0,0,54048275,15832.06,30,30,30,30,0,0
3,1,2,0,1079,0,3,3,1,2,37,3,0,3,"Faisalabad","GARH FATEH SHAH",14012801,585430,0,479135,20405773,0,0,395490,194.91,30,30,30,30,0,0
3,1,9,0,1098,0,3,8,2,4,9,2,0,5,"Khushab","PAEC C-3 C-4",0,0,0,0,0,0,0,0,0,30,30,30,30,0,0
