"area_code","power_market","load_center","transient_grid_flag","grid_no","proposed_grid_no","province","division","district","area","sub_area","area_type","year","consumer_type","name_of_area","name_of_sub_area","domestic","commercial","public_light","small_industry","public_tube_well","bulk","bulk_demand","medium_large_industry","medium_large_industry_demand","domestic_load_factor","commercial_load_factor","small_industry_load_factor","public_tube_well_load_factor","small_industry_coincidence_factor","public_tube_well_coincidence_factor"
6,1,6,0,347,0,2,1,1,1,1,1,0,3,"Peshawar","Peshawar Fort",85693609,51905205,1031381,2473496,35045,23322085,6656,1260659,360,62,60,42,45,0,0
6,1,6,0,162,0,2,1,1,1,8,1,0,3,"Peshawar","Peshawar Industrial",144162216,26042739,1577157,3260142,8382,7161323,2044,21781674,6216,38,40,45,30,0,0
6,1,6,0,514,0,2,1,1,1,7,1,0,3,"Peshawar","Peshawar University",133096162,33762525,613748,315917,98790,29285542,8358,1056668,302,42,44,45,30,0,0
6,1,6,0,596,0,2,5,1,6,1,3,0,3,"Villages","Pezu",17038664,1038687,0,1161183,22092,0,0,2790324,796,18,18,20,25,0,0
6,1,6,0,156,0,2,5,1,6,1,1,0,3,"Prova","Prova",16793265,1061387,0,733848,216133,0,0,1760944,503,22,23,45,30,0,0
6,1,6,0,211,0,2,2,2,5,3,2,0,3,"Tarbela","R.B Tarbela",63667114,6099197,41653,936965,836759,8679480,2477,28999938,8276,50,50,45,40,0,0
6,1,6,0,940,0,2,1,2,1,1,1,0,3,"Rajar","Rajar",20338594,1366676,0,140159,12530,0,0,565720,161,20,26,45,30,0,0
6,1,6,0,1149,0,2,7,1,13,1,3,0,3,"Rampura","Rampura",0,0,0,0,0,57233600,16334,0,0,48,52,50,50,0,0
6,1,6,0,876,0,2,1,1,1,5,1,0,3,"Peshawar","Rehman Baba",78517572,14619624,214294,732768,38990,0,0,2549011,727,30,29,45,35,0,0
6,1,6,0,861,0,2,7,2,8,1,3,0,5,"Villages","Sadi Cement",0,0,0,0,0,0,0,87114720,24862,35,30,45,30,0,0
6,1,6,0,819,0,2,1,1,10,1,3,0,3,"Peshawar","Sakhi Chashma",31155713,2679193,8619,2894581,22107,82087,23,14465585,4128,15,15,20,30,0,0
