"area_code","power_market","load_center","transient_grid_flag","grid_no","proposed_grid_no","province","division","district","area","sub_area","area_type","year","consumer_type","name_of_area","name_of_sub_area","domestic","commercial","public_light","small_industry","public_tube_well","bulk","bulk_demand","medium_large_industry","medium_large_industry_demand","domestic_load_factor","commercial_load_factor","small_industry_load_factor","public_tube_well_load_factor","small_industry_coincidence_factor","public_tube_well_coincidence_factor"
3,1,9,0,242,0,3,8,1,6,2,3,2,3,"Sargodha","BHABRA",6633072,2409,0,12264,1440144,0,0,0,0,20,21,24,27,30,30
3,1,9,0,242,0,3,8,1,6,2,3,3,3,"Sargodha","BHABRA",6633072,5300,0,12264,1440144,0,0,0,0,20,21,24,27,30,30
3,1,9,0,242,0,3,8,1,6,2,3,4,3,"Sargodha","BHABRA",6633072,4593,0,12264,1440144,0,0,0,0,20,21,24,27,30,30
3,1,9,0,242,0,3,8,1,6,2,3,5,3,"Sargodha","BHABRA",6633072,4593,0,12264,1440144,0,0,0,0,20,21,24,27,30,30
3,1,9,0,242,0,3,8,1,6,2,3,6,3,"Sargodha","BHABRA",6633072,5011,0,12264,1440144,0,0,0,0,20,21,24,27,30,30
3,1,9,0,242,0,3,8,1,6,2,3,7,3,"Sargodha","BHABRA",6633072,5011,0,12264,1440144,0,0,0,0,20,21,24,27,30,30
3,1,9,0,242,0,3,8,1,6,2,3,8,3,"Sargodha","BHABRA",6633072,9771,0,12264,1440144,0,0,0,0,20,21,24,27,30,30
3,1,9,0,242,0,3,8,1,6,2,3,9,3,"Sargodha","BHABRA",6633072,9771,0,12264,1440144,0,0,0,0,20,21,24,27,30,30
3,1,9,0,242,0,3,8,1,6,2,3,10,3,"Sargodha","BHABRA",6633072,9771,0,12264,1440144,0,0,0,0,20,21,24,27,30,30
3,1,9,0,243,0,3,8,1,6,3,2,0,3,"Sargodha","BHALWAL",124019831,12226426,87620,6891267,4810307,9185,7,35697062,7943,45,40,30,30,30,30
3,1,9,0,243,0,3,8,1,6,3,2,1,3,"Sargodha","BHALWAL",12748428,8432,0,15418,140160,0,0,180894,59,45,40,30,30,30,30
3,1,9,0,243,0,3,8,1,6,3,2,2,3,"Sargodha","BHALWAL",12748428,16863,0,15418,140160,0,0,180894,59,45,40,30,30,30,30
3,1,9,0,243,0,3,8,1,6,3,2,3,3,"Sargodha","BHALWAL",12748428,37098,0,20043,182208,0,0,235162,77,45,40,30,30,30,30
3,1,9,0,243,0,3,8,1,6,3,2,4,3,"Sargodha","BHALWAL",12748428,32152,0,20043,182208,0,0,235162,77,45,40,30,30,30,30
3,1,9,0,243,0,3,8,1,6,3,2,5,3,"Sargodha","BHALWAL",12748428,32152,0,20043,182208,0,0,235162,77,45,40,30,30,30,30
3,1,9,0,243,0,3,8,1,6,3,2,6,3,"Sargodha","BHALWAL",12748428,35075,0,20043,182208,0,0,235162,77,45,40,30,30,30,30
3,1,9,0,243,0,3,8,1,6,3,2,7,3,"Sargodha","BHALWAL",12748428,35075,0,20043,182208,0,0,235162,77,45,40,30,30,30,30
3,1,9,0,243,0,3,8,1,6,3,2,8,3,"Sargodha","BHALWAL",12748428,68397,0,20043,182208,0,0,305711,100,45,40,30,30,30,30
3,1,9,0,243,0,3,8,1,6,3,2,9,3,"Sargodha","BHALWAL",12748428,68397,0,20043,182208,0,0,305711,100,45,40,30,30,30,30
3,1,9,0,243,0,3,8,1,6,3,2,10,3,"Sargodha","BHALWAL",12748428,68397,0,20043,182208,0,0,305711,100,45,40,30,30,30,30
3,1,2,0,244,0,3,3,2,3,1,3,0,3,"Chiniot","BHAWANA",47037196,3048568,236,1203908,71548433,2841489,671,2214542,2153,41,35,30,30,30,30
3,1,2,0,244,0,3,3,2,3,1,3,1,3,"Chiniot","BHAWANA",3016944,6789,0,22776,140160,0,0,0,0,41,35,30,30,30,30
3,1,2,0,244,0,3,3,2,3,1,3,2,3,"Chiniot","BHAWANA",3016944,13578,0,22776,140160,0,0,0,0,41,35,30,30,30,30
3,1,2,0,244,0,3,3,2,3,1,3,3,3,"Chiniot","BHAWANA",3016944,29872,0,22776,182208,0,0,0,0,41,35,30,30,30,30
3,1,2,0,244,0,3,3,2,3,1,3,4,3,"Chiniot","BHAWANA",3016944,25889,0,22776,182208,0,0,0,0,41,35,30,30,30,30
