"area_code","power_market","load_center","transient_grid_flag","grid_no","proposed_grid_no","province","division","district","area","sub_area","area_type","year","consumer_type","name_of_area","name_of_sub_area","domestic","commercial","public_light","small_industry","public_tube_well","bulk","bulk_demand","medium_large_industry","medium_large_industry_demand","domestic_load_factor","commercial_load_factor","small_industry_load_factor","public_tube_well_load_factor","small_industry_coincidence_factor","public_tube_well_coincidence_factor"
6,1,6,0,736,0,2,6,7,10,1,3,0,3,"Timergara","Timergara",128465132,12250078,50408,593226,72514,33268,9,5263317,1502,41,40,40,30,0,0
6,1,6,0,389,0,2,6,7,3,1,2,0,3,"Timergara","Timergara",29053181,1034689,0,257402,13278,0,0,559317,160,37,32,45,30,0,0
6,1,6,0,146,0,2,7,2,6,1,3,0,3,"Villages","Wah",7222775,842535,0,63456,114867,0,0,1592930,455,47,45,45,30,0,0
6,1,6,0,1181,0,2,1,1,10,1,3,0,3,"Peshawar","WAPDA House Colony",28848083,3312411,136447,214916,0,37891,11,101751,29,12,12,45,30,0,0
6,1,6,0,875,0,2,6,2,5,1,3,0,3,"Dir","Wari",50092088,1784104,0,73461,0,0,0,820318,234,21,50,50,50,0,0
6,1,6,0,910,0,2,1,1,13,1,3,0,3,"Peshawar","Warsak",26412004,361012,31553,88371,115412,8470440,2417,496555,142,16,14,14,14,0,0
6,1,6,0,1178,0,2,2,1,1,1,1,0,5,"Mardan","ZRK",0,0,0,0,0,0,0,42846720,12228,12,12,45,30,0,0
6,1,6,0,1209,0,2,2,2,9,1,3,0,3,"Gadoon Swabi","Alhaj Asia Star Steel Gadoon",0,0,0,0,0,0,0,6112205,1744,0,0,0,0,0,0
6,1,6,0,1191,0,2,6,5,1,1,2,0,3,"Malakand","Batkhela",16241078,506206,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,6,0,1207,0,2,1,1,3,1,2,0,3,"Peshawar","FF Steel Mill Hayatabad",0,0,0,0,0,0,0,12653442,3611,0,0,0,0,0,0
6,1,6,0,1200,0,2,1,3,2,1,2,0,3,"Nowshera","Taru Jabba",469693,19905,0,0,0,0,0,0,0,0,0,0,0,0,0
